3.5 0 0.87934496	0.104102384285716	0.96444429	0.0292730564285722	 0	0	0	0	 
3.49956821368581 0.0549756105913724 0.879591745072729	0.104012032778895	0.964543343801419	0.0291949143582341	 0.00569600980670704	-0.0106474515554827	0.00160103537613771	-0.00407724326646835	 
3.49827296128006 0.109937656773449 0.880331009430694	0.103739977313818	0.964840062766229	0.0289604169090523	 0.0113989864191793	-0.0212702653871983	0.00320012008340616	-0.00813843613713268	 
3.4961145623669 0.164872577483749 0.881560832947066	0.10328035275248	0.965333499261486	0.0285684757888298	 0.0171156496901759	-0.0318440680528641	0.00479523365997619	-0.0121675734305614	 
3.49309354949895 0.219766818352597 0.88327807019382	0.102623448840587	0.966022085527233	0.0280172976099444	 0.0228521386913611	-0.0423449542683041	0.00638418555465093	-0.0161487144669217	 
3.48921066806595 0.274606835047457 0.885478431042278	0.101755810453877	0.966903650339519	0.027304416407775	 0.0286137319301125	-0.052749704663276	0.00796453273580017	-0.0200660120604519	 
3.48446687611078 0.3293790966148 0.888156591084527	0.100660375643754	0.967975441764549	0.0264267388757028	 0.0344045801466129	-0.0630359838412973	0.00953350049735196	-0.0239037376005403	 
3.47886334409313 0.384070088818658 0.891306329489918	0.0993166491885236	0.969234155434225	0.0253806020227467	 0.0402274554221679	-0.0731825125021517	0.0110879074394253	-0.0276463009837961	 
3.47240145460067 0.438666317475065 0.894920691306357	0.097700908729505	0.970675967624457	0.0241618428755523	 0.0460835199402707	-0.0831692076801159	0.0126240955266013	-0.0312782642219068	 
3.46508280200795 0.493154311781539 0.898992170669532	0.0957864399750188	0.972296572279351	0.0227658797640116	 0.0519721172664004	-0.0929772855338938	0.0141378660353049	-0.0347843476336188	 
3.45690919208298 0.547520627640808 0.903512910907096	0.0935437969056277	0.974091220999436	0.0211878046517732	 0.0578905884591854	-0.102589321601664	0.0156244220946751	-0.0381494276366248	 
3.44788264154171 0.601751850977933 0.908474917130797	0.0909410824306503	0.976054764902801	0.01942248590272	 0.0638341147048878	-0.111989264010063	0.0170783184044497	-0.0413585252890865	 
3.43800537755041 0.655834601050036 0.913870276608277	0.0879442445516045	0.978181697177	0.0174646808163884	 0.069795587492054	-0.121162395799093	0.0184934185811166	-0.0443967848929986	 
3.42727983717618 0.709755533747794 0.919691382006409	0.0845173828076243	0.980466195069004	0.0153091572240637	 0.0757655066288345	-0.130095243290871	0.0198628604427428	-0.0472494421638454	 
3.41570866678562 0.763501344887899 0.925931152506277	0.0806230596363235	0.982902160012295	0.0129508234179899	 0.0817319056693068	-0.138775428278136	0.0211790293969089	-0.0499017816932404	 
3.40329472139187 0.817058773495669 0.932583247809774	0.0762226113051764	0.985483254565953	0.0103848656937313	 0.0876803035763994	-0.147191462722112	0.0224335399489481	-0.0523390836825305	 
3.39004106395021 0.870414605076992 0.939642270189415	0.0712764532742822	0.98820293484115	0.00760689282460724	 0.0935936807283144	-0.155332485606655	0.0236172252035932	-0.0545465602036102	 
3.37595096460229 0.923555674878805 0.947103949972815	0.0657443752575554	0.991054477116206	0.00461308686070325	 0.0994524766939656	-0.163187942569951	0.0247201340968196	-0.0565092815452572	 
3.3610278998693 0.976468871137302 0.954965310193521	0.0595858218656195	0.994030997391696	0.00140035975516992	 0.105234606582053	-0.17074720989644	0.025731535971004	-0.0582120935251507	 
3.34527555179416 1.02914113831306 0.963224806568717	0.0527601555419058	0.997125462710891	-0.00203348453252327	 0.110915492228119	-0.177999165369074	0.0266399320003278	-0.0596395269847914	 
3.32869780703304 1.08155948031232 0.971882439466067	0.0452268995371761	1.00033069316596	-0.00568958262507262	 0.116468104042507	-0.184931709325184	0.0274330728892939	-0.0607757010320845	 
3.31129875589641 1.13371096369352 0.980939835077495	0.0369459598917094	1.00363935362421	-0.00956783896437835	 0.121863009015076	-0.191531240001667	0.0280979822095434	-0.0616042219499224	 
3.29308269133979 1.18558272085852 0.990400293605165	0.0278778267854172	1.00704393433794	-0.013666747418792	 0.127068420171668	-0.197782087876182	0.028620984712533	-0.0621080800450022	 
3.27405410790454 1.2371619532274 1.00026880286091	0.0179837571436565	1.01053671974228	-0.0179832067332748	 0.132050242710735	-0.203665914198423	0.028987738960979	-0.0622695470667544	 
