3.5 0 0.87934496	0.104102384285716	0.96444429	0.0292730564285722	 0	0	0	0	 
3.49827296128006 0.109937656773449 0.880321719992133	0.103742630566194	0.964836282375406	0.0289632196735561	 0.0113423731538025	-0.0211651657206236	0.00318425317402761	-0.00809829703426484	 
3.49309354949895 0.219766818352597 0.883238463804167	0.102640306285881	0.966006319087414	0.0280303356832787	 0.0227386131418232	-0.042137955429458	0.00635287785709023	-0.0160704426931895	 
3.48446687611078 0.3293790966148 0.888066213740685	0.10070454907749	0.967939799691518	0.0264576381990034	 0.0342342824523491	-0.0627336845341068	0.00948784383932324	-0.023791477403469	 
3.47240145460067 0.438666317475065 0.894759978524446	0.0977879410669986	0.970613082034263	0.0242184833673006	 0.0458574150554987	-0.0827814037120857	0.0125659477559055	-0.0311382753913052	 
3.45690919208298 0.547520627640808 0.903263407922965	0.0936923764995051	0.973994435070214	0.0212783260650995	 0.0576110063321687	-0.102128770922352	0.0155565460972509	-0.0379900621168148	 
3.43800537755041 0.655834601050036 0.91351474363323	0.088176715833445	0.978045236120368	0.0175974133987758	 0.0694668825078346	-0.120644611812614	0.0184196500959997	-0.0442284713746482	 
3.41570866678562 0.763501344887899 0.92545355131084	0.0809656948318928	0.982721285064908	0.0131341241390611	 0.0813611952277802	-0.138218577777337	0.0211044615694925	-0.0497370286423796	 
3.39004106395021 0.870414605076992 0.939027645564067	0.0717594637555743	0.987974085750371	0.00784886943168325	 0.0931916228050824	-0.154757476114018	0.0235483964785112	-0.0543999875597497	 
3.3610278998693 0.976468871137302 0.954199597316654	0.0602431004815113	0.993751933106352	0.00170846642705231	 0.104816181128475	-0.17017805224249	0.0256766074286845	-0.0581005008597687	 
3.32869780703304 1.08155948031232 0.970952244180649	0.0460954938472124	1.00000064444499	-0.00530909307907234	 0.116053372600385	-0.184396233895511	0.027401981368777	-0.0607181746985248	 
3.29308269133979 1.18558272085852 0.989292705573407	0.0289971439882185	1.00666378533361	-0.0132095293853997	 0.126683250816086	-0.197313076908095	0.0286255587680405	-0.0621261332716187	 
3.25421770060888 1.28843593439637 1.00925452394643	0.00863667631346944	1.01368226306422	-0.0219768229297268	 0.136448870821307	-0.208797853503469	0.0292373001439069	-0.062187804815986	 
