0.001 1 0.001 0.001 1 0.001 0.0961581 1 -0.000543045 
0.00266658 1 -2.44923e-05 0.00266658 0.999995 0.00175376 0.494653 0.999998 -0.00144807 
0.00433317 1 -0.000484414 0.00433315 0.999989 0.00263186 0.545366 0.999995 -0.00235308 
0.00599975 0.999999 -0.000850233 0.00599971 0.99998 0.00355522 0.560199 0.99999 -0.00325808 
0.00766633 0.999997 -0.00118331 0.00766625 0.999969 0.00449472 0.566466 0.999984 -0.00416305 
0.00933292 0.999995 -0.00150119 0.00933277 0.999955 0.00544173 0.569686 0.999977 -0.005068 
0.0109995 0.999992 -0.00181076 0.0109993 0.999938 0.00639285 0.571553 0.999967 -0.00597291 
0.0126661 0.999989 -0.00211531 0.0126657 0.999919 0.00734644 0.572731 0.999957 -0.00687779 
0.0143327 0.999985 -0.00241657 0.0143322 0.999898 0.00830164 0.573519 0.999944 -0.00778262 
0.0159992 0.999981 -0.00271556 0.0159986 0.999873 0.00925794 0.574071 0.999931 -0.0086874 
0.0176658 0.999976 -0.00301293 0.0176649 0.999846 0.010215 0.574472 0.999916 -0.00959213 
0.0193324 0.999971 -0.00330907 0.0193312 0.999816 0.0111727 0.57477 0.999899 -0.0104968 
0.020999 0.999965 -0.00360428 0.0209975 0.999784 0.0121308 0.574997 0.999881 -0.0114014 
0.0226656 0.999959 -0.00389876 0.0226637 0.999749 0.0130892 0.575173 0.999861 -0.0123059 
0.0243322 0.999952 -0.00419264 0.0243298 0.999711 0.0140479 0.575311 0.99984 -0.0132104 
0.0259987 0.999945 -0.00448603 0.0259959 0.999671 0.0150068 0.57542 0.999817 -0.0141147 
0.0276653 0.999937 -0.00477902 0.0276619 0.999628 0.0159659 0.575507 0.999792 -0.015019 
0.0293319 0.999929 -0.00507166 0.0293278 0.999583 0.0169251 0.575576 0.999767 -0.0159232 
0.0309985 0.99992 -0.005364 0.0309936 0.999534 0.0178844 0.575631 0.999739 -0.0168273 
0.0326651 0.999911 -0.00565608 0.0326594 0.999484 0.0188437 0.575675 0.999711 -0.0177313 
0.0343317 0.999901 -0.00594793 0.0343251 0.99943 0.0198032 0.575709 0.99968 -0.0186351 
0.0359982 0.999891 -0.00623958 0.0359907 0.999374 0.0207627 0.575735 0.999649 -0.0195389 
0.0376648 0.999881 -0.00653103 0.0376562 0.999315 0.0217222 0.575755 0.999615 -0.0204425 
0.0393314 0.99987 -0.00682232 0.0393215 0.999254 0.0226818 0.575769 0.99958 -0.021346 
0.040998 0.999858 -0.00711344 0.0409868 0.999189 0.0236413 0.575778 0.999544 -0.0222493 
0.0426646 0.999846 -0.00740441 0.042652 0.999123 0.0246009 0.575783 0.999506 -0.0231526 
0.0443312 0.999833 -0.00769525 0.0443171 0.999053 0.0255605 0.575783 0.999467 -0.0240556 
0.0459977 0.99982 -0.00798594 0.045982 0.998981 0.0265201 0.575781 0.999426 -0.0249586 
0.0476643 0.999807 -0.00827652 0.0476468 0.998906 0.0274797 0.575775 0.999384 -0.0258613 
