3.5 0 0.87934496	0.104102384285716	0.96444429	0.0292730564285722	 0	0	0	0	 
3.49997301283515 0.013744432533321 0.879360503004405	0.104096704575084	0.964450528886012	0.0292681376824028	 0.00142906388414353	-0.00267280250844221	0.0004018351184775	-0.00102375886560669	 
3.49989205175676 0.0274886531104897 0.879407122441499	0.104079672776107	0.964469242312937	0.0292533846137578	 0.00285823794129642	-0.00534521418725737	0.000803639360991015	-0.00204726374868114	 
3.49975711801337 0.0412324497786223 0.87948481060569	0.104051265571446	0.964500426499074	0.0292287928996807	 0.00428763223257376	-0.00801684455038181	0.00120538182867384	-0.00307026074826214	 
3.49956821368581 0.0549756105913724 0.879593554668259	0.104011444113245	0.964544075144752	0.029194355339356	 0.00571735623579844	-0.0106873035844772	0.00160703145244188	-0.00409249602903598	 
3.49932534168723 0.0687179236121991 0.879733336697871	0.103960154048575	0.964600179436574	0.0291500618622721	 0.00714751855450743	-0.013356201984314	0.00200855690804241	-0.0051137158539625	 
3.499028505763 0.0824591769176355 0.879904133689243	0.103897325555009	0.964668728053346	0.0290958995396439	 0.0085782266277717	-0.016023151386908	0.00240992653130773	-0.0061336666166545	 
3.49867771049071 0.0961991586005571 0.880105917599941	0.10382287338632	0.964749707173699	0.0290318525990933	 0.0100095864410996	-0.0186877646039945	0.00281110823368183	-0.00715209487342875	 
3.49827296128006 0.109937656773449 0.880338655395253	0.10373669692822	0.964843100485363	0.0289579024425779	 0.0114417022386911	-0.0213496558524272	0.00321206941808772	-0.00816874737494654	 
3.49781426437277 0.123674459571674 0.880602309101075	0.103638680264115	0.964948889196105	0.0288740276675651	 0.0128746762373095	-0.0240084409820898	0.0036127768952027	-0.00918337109736263	 
3.49730162684253 0.13740935515674 0.880896835864746	0.103528692250785	0.965067052046301	0.0287802040914398	 0.0143086083420333	-0.0266637377009091	0.00401319680020845	-0.0101957132729011	 
3.49673505659483 0.151142131719566 0.881222188023742	0.10340658660393	0.965197565323125	0.0286764047791379	 0.0157435958641497	-0.0293151657965605	0.00441329451008236	-0.0112055214197774	 
3.4961145623669 0.164872577483749 0.881578313182135	0.103272201993484	0.965340402876331	0.0285626000739946	 0.0171797332414468	-0.03196234735446	0.00481303456149568	-0.0122125433713864	 
3.49544015372751 0.178600480708831 0.88196515429472	0.103125362148603	0.965495536135614	0.0284387576317938	 0.0186171117611593	-0.0346049069716379	0.00521238056938377	-0.0132165273046766	 
