0 1 0
0.0891089 0.997574 0.0119943
0.178218 0.990547 0.035692
0.267327 0.979261 0.0679739
0.356436 0.964088 0.107357
0.445545 0.94543 0.152855
0.534653 0.923701 0.203712
0.623762 0.899324 0.259302
0.712871 0.872715 0.319089
0.80198 0.844281 0.382599
0.891089 0.814408 0.449411
0.980198 0.783459 0.519145
1.06931 0.751769 0.591461
1.15842 0.719644 0.666053
1.24752 0.687358 0.742646
1.33663 0.655154 0.820995
1.42574 0.623246 0.900879
1.51485 0.591815 0.982104
1.60396 0.561015 1.0645
1.69307 0.530977 1.1479
1.78218 0.501803 1.23219
1.87129 0.473576 1.31723
1.9604 0.446359 1.40293
2.0495 0.420198 1.4892
2.13861 0.395123 1.57596
2.22772 0.371151 1.66313
2.31683 0.348287 1.75066
2.40594 0.326528 1.8385
2.49505 0.305861 1.92661
2.58416 0.286267 2.01494
2.67327 0.267721 2.10346
2.76238 0.250195 2.19215
2.85149 0.233657 2.28098
2.94059 0.218071 2.36993
3.0297 0.203401 2.45897
3.11881 0.189608 2.54811
3.20792 0.176655 2.63732
3.29703 0.164502 2.72659
3.38614 0.15311 2.81591
3.47525 0.142441 2.90528
3.56436 0.132457 2.99468
3.65347 0.123121 3.08412
3.74257 0.114397 3.17358
3.83168 0.106251 3.26307
3.92079 0.0986498 3.35258
4.0099 0.0915602 3.4421
4.09901 0.084952 3.53164
4.18812 0.0787956 3.62119
4.27723 0.0730631 3.71075
4.36634 0.0677278 3.80032
4.45545 0.0627644 3.8899
4.54455 0.058149 3.97948
4.63366 0.0538589 4.06907
4.72277 0.0498726 4.15866
4.81188 0.0461701 4.24825
4.90099 0.0427322 4.33785
4.9901 0.0395411 4.42745
5.07921 0.0365801 4.51705
5.16832 0.0338332 4.60666
5.25743 0.0312858 4.69626
5.34653 0.0289239 4.78587
5.43564 0.0267346 4.87548
5.52475 0.0247056 4.96509
5.61386 0.0228258 5.0547
5.70297 0.0210844 5.14431
5.79208 0.0194715 5.23392
5.88119 0.0179778 5.32353
5.9703 0.0165948 5.41314
6.05941 0.0153144 5.50275
6.14851 0.0141291 5.59236
6.23762 0.0130318 5.68198
6.32673 0.0120162 5.77159
6.41584 0.011076 5.8612
6.50495 0.0102058 5.95082
6.59406 0.0094001 6.04043
6.68317 0.00865418 6.13004
6.77228 0.00796343 6.21966
6.86139 0.00732363 6.30927
6.9505 0.00673082 6.39888
7.0396 0.00618135 6.4885
7.12871 0.00567179 6.57811
7.21782 0.00519896 6.66772
7.30693 0.00475989 6.75734
7.39604 0.00435182 6.84695
7.48515 0.00397218 6.93657
7.57426 0.00361853 7.02618
7.66337 0.00328864 7.11579
7.75248 0.00298039 7.20541
7.84158 0.0026918 7.29502
7.93069 0.002421 7.38463
8.0198 0.00216625 7.47425
8.10891 0.00192588 7.56386
8.19802 0.00169833 7.65348
8.28713 0.00148211 7.74309
8.37624 0.00127579 7.8327
8.46535 0.00107802 7.92232
8.55446 0.000887479 8.01193
8.64356 0.000702907 8.10154
8.73267 0.000523068 8.19116
8.82178 0.00034676 8.28077
8.91089 0.000172795 8.37039
9 0 8.46
